Designator,Mid X,Mid Y,Rotation,Layer
BT1,155.988,-101.346,180.0,bottom
D1,144.526,-66.04,0.0,top
D2,144.653,-136.144,0.0,top
Q1,182.88,-95.504,0.0,top
R1,151.257,-82.423,0.0,top
R2,152.781,-118.745,180.0,top
R3,178.435,-106.856,90.0,top
R4,126.238,-101.346,0.0,top
