Designator,Mid X,Mid Y,Rotation,Layer
BT1,203.962,-75.057,270.0,bottom
D1,168.91,-90.932,0.0,bottom
D2,182.753,-87.231,0.0,bottom
D3,177.165,-94.47,0.0,bottom
D4,167.021,-85.707,0.0,bottom
SW1,195.248,-98.679,0.0,bottom
